EventID,Prediction
1805,-0.082687
1806,0.39875
1807,0.27871
1808,0.81926
1809,-0.47493
1810,1.1539
1811,1.4687
1812,1.448
1813,0.043711
1814,0.35412
1815,-1.038
1816,0.96351
1817,0.29161
1818,-1.0174
1819,-0.12158
1820,-0.14332
1821,-1.4381
1822,0.54464
1823,0.044672
1824,-1.6908
1825,0.5628
1826,0.091339
1827,-0.48752
1828,0.23476
1829,0.97457
1830,0.76148
1831,1.0087
1832,0.12798
1833,-0.72193
1834,0.059802
1835,-1.9649
1836,-0.033201
1837,-0.75959
1838,0.095348
1839,1.1887
1840,0.083164
1841,0.17147
1842,1.703
1843,-0.30323
1844,1.1435
1845,-0.71686
1846,-0.6816
1847,0.040976
1848,1.6704
1849,-1.0697
1850,0.31139
1851,-0.52798
1852,-0.064646
1853,1.0178
1854,-1.7246
1855,1.0434
1856,-0.69036
1857,1.0407
1858,0.6197
1859,-0.29288
1860,0.25476
1861,0.27685
1862,-2.1286
1863,0.43571
1864,2.6457
1865,0.68443
1866,0.30811
1867,0.22986
1868,0.58124
1869,-0.35069
1870,-0.47795
1871,-0.33697
1872,-0.23877
1873,0.42097
1874,1.085
1875,0.7373
1876,0.81153
1877,1.2337
1878,0.50158
1879,0.050574
1880,-0.50563
1881,0.0061201
1882,-0.85306
1883,0.96253
1884,0.16872
1885,0.40495
1886,2.0303
1887,-0.32259
1888,0.63096
1889,-0.30765
1890,-0.36226
1891,1.459
1892,0.41733
1893,1.0651
1894,0.35885
1895,1.0462
1896,0.12993
1897,0.42887
1898,-0.26324
1899,-1.6392
1900,-0.5071
1901,0.92151
1902,1.7453
1903,1.841
1904,1.2538
1905,1.2885
1906,-0.30609
1907,-0.0055487
1908,-8.2056
1909,0.75109
1910,-0.39225
1911,0.39132
1912,0.078569
1913,-0.51238
1914,1.1347
1915,0.80699
1916,-1.0559
1917,-2.1687
1918,0.18601
1919,0.01067
1920,-0.065797
1921,-0.36672
1922,-1.2718
1923,0.82799
1924,0.32825
1925,0.86785
1926,0.71141
1927,0.62388
1928,-0.76696
1929,0.49511
1930,-0.31728
1931,1.3463
1932,0.11076
1933,-0.16585
1934,0.38575
1935,-1.5877
1936,0.12556
1937,0.31808
1938,-0.397
1939,0.20052
1940,0.71534
1941,0.77396
1942,-0.10937
1943,0.23765
1944,0.65343
1945,-0.64662
1946,1.3608
1947,0.048524
1948,0.31691
1949,-0.62019
1950,-1.9182
1951,0.5415
1952,1.3507
1953,-2.4587
1954,0.71011
1955,1.9374
1956,0.41875
1957,0.33515
1958,0.1386
1959,0.74582
1960,1.5935
1961,-0.75147
1962,0.26445
1963,2.0144
1964,-0.88973
1965,0.39806
1966,0.65007
1967,-0.67881
1968,-3.0428
1969,0.82554
1970,1.5581
1971,0.067304
1972,1.0798
1973,0.3206
1974,0.55157
1975,0.48629
1976,0.23453
1977,3.2037
1978,-1.7354
1979,-1.2714
1980,-1.292
1981,0.6106
1982,0.22387
1983,-1.0626
1984,-0.71978
1985,-2.157
1986,1.0033
1987,0.29483
1988,0.52928
1989,1.3148
1990,0.66704
1991,0.83089
1992,-0.059514
1993,0.20741
1994,1.526
1995,0.98347
1996,0.65064
1997,0.1232
1998,0.37283
1999,1.1196
2000,-1.5756
2001,0.031644
2002,1.4614
2003,0.01863
2004,0.35203
2005,1.4331
2006,-1.7978
2007,1.7894
2008,-0.018848
2009,-4.5454
2010,0.38324
2011,0.3343
2012,1.2638
2013,-0.57463
2014,-3.9593
2015,0.87003
2016,0.17268
2017,0.23645
2018,0.44112
2019,-0.36197
2020,0.13193
2021,0.050595
2022,0.11866
2023,0.044144
2024,1.1831
2025,-0.09561
2026,0.4773
2027,0.39096
2028,1.3977
2029,-0.26177
2030,0.84372
2031,0.80127
2032,0.94168
2033,-0.017578
2034,0.26929
2035,0.81359
2036,1.4757
2037,-0.12621
2038,1.4218
2039,0.49402
2040,1.6259
2041,-0.40632
2042,-1.3006
2043,0.74588
2044,1.0279
2045,0.30991
2046,-0.65215
2047,0.11286
2048,0.77422
2049,-0.2326
2050,-1.4004
2051,0.24216
2052,-0.14069
2053,0.63554
2054,1.1454
2055,1.6298
2056,1.2631
2057,0.74396
2058,0.10249
2059,1.318
2060,-0.27366
2061,1.8335
2062,0.1141
2063,-2.3782
2064,-0.52113
2065,1.0543
2066,0.27967
2067,1.2784
2068,0.28951
2069,0.34341
2070,-0.23224
2071,-0.32715
2072,2.0268
2073,-1.4159
2074,-0.26482
2075,1.3742
2076,-0.14983
2077,0.20502
2078,1.0905
2079,2.5953
2080,0.56698
2081,-0.5842
2082,0.53148
2083,-0.34763
2084,0.14913
2085,0.96919
2086,0.13643
2087,0.097359
2088,0.53528
2089,0.67731
2090,1.0364
2091,0.63989
2092,-0.17026
2093,-0.87828
2094,-1.3448
2095,-0.28467
2096,0.18319
2097,1.6226
2098,1.4479
2099,-0.79909
2100,-0.4402
2101,0.24598
2102,0.41562
2103,-1.0972
2104,2.3901
2105,-0.50289
2106,-1.6841
2107,-0.73378
2108,1.2515
2109,0.53729
2110,-1.1273
2111,0.0027651
2112,3.9032
2113,0.16379
2114,-0.23435
2115,-0.81765
2116,-2.1438
2117,0.35814
2118,-0.00027168
2119,0.075782
2120,0.27072
2121,0.86002
2122,0.44211
2123,0.073795
2124,-0.7948
2125,-1.5314
2126,0.43121
2127,-0.12362
2128,-1.4708
2129,-0.31928
2130,0.27974
2131,-0.13578
2132,1.3589
2133,-0.9281
2134,0.40513
2135,-0.092293
2136,0.30138
2137,-0.65398
2138,0.26513
2139,-0.83697
2140,-1.7848
2141,0.60287
2142,0.8096
2143,0.13217
2144,0.9489
2145,0.95855
2146,-0.20235
2147,1.0905
2148,-5.0554
2149,-0.53918
2150,-0.41333
2151,-0.73344
2152,0.87237
2153,1.7364
2154,2.2971
2155,1.0408
2156,-0.19361
2157,1.0926
2158,0.26277
2159,0.89023
2160,-1.8212
2161,0.94602
2162,0.097397
2163,0.53472
2164,-0.41195
2165,-0.021431
2166,0.96511
2167,-0.82449
2168,0.067201
2169,-0.26473
2170,0.56446
2171,0.83932
2172,-0.090427
2173,0.4001
2174,-0.90934
2175,0.98668
2176,-0.30448
2177,-1.8965
2178,0.053758
2179,1.5555
2180,0.7635
2181,-3.1543
2182,0.036359
2183,0.46184
2184,-1.852
2185,0.57849
2186,0.7297
2187,0.054519
2188,-0.052573
2189,1.0309
2190,1.4978
2191,1.7642
2192,0.24075
2193,1.2327
2194,0.76357
2195,1.0139
2196,1.0331
2197,-1.4532
2198,-0.57454
2199,1.281
2200,-0.6842
2201,-1.2018
2202,0.52195
2203,0.67101
2204,0.6575
2205,0.31618
2206,-0.010409
2207,0.051822
2208,0.92999
2209,-0.72099
2210,0.98112
2211,3.5199
2212,0.39799
2213,0.75988
2214,0.72253
2215,-1.2037
2216,-0.1822
2217,0.38857
2218,0.7575
2219,0.56301
2220,-0.37721
2221,0.60802
2222,0.26493
2223,-1.7638
2224,0.083982
2225,-0.85931
2226,-0.54139
2227,-0.51651
2228,0.0072129
2229,1.1903
2230,0.28363
2231,0.13865
2232,1.0766
2233,1.9894
2234,-0.2751
2235,0.82801
2236,0.33924
2237,0.83697
2238,0.89432
2239,0.80796
2240,-0.17586
2241,0.95865
2242,-0.020078
2243,0.83469
2244,0.47552
2245,-0.053477
2246,-0.0093128
2247,-0.32836
2248,0.29789
2249,-1.5312
2250,0.0061809
2251,0.14945
2252,1.1908
2253,-0.77751
2254,0.52448
2255,0.15955
2256,0.54663
2257,1.9034
2258,1.1272
2259,0.9321
2260,0.27335
2261,0.11568
2262,1.6606
2263,-0.47853
2264,0.9949
2265,0.70641
2266,0.67586
2267,0.68588
2268,1.7565
2269,0.484
2270,1.1492
2271,-0.030681
2272,0.9399
2273,1.1411
2274,-0.48948
2275,0.6411
2276,0.098292
2277,1.7331
2278,0.649
2279,-0.63216
2280,0.52325
2281,0.11589
2282,2.1689
2283,-0.24067
2284,1.0782
2285,0.21721
2286,0.00076078
2287,-0.58718
2288,0.10207
2289,-0.38015
2290,-0.53356
2291,0.32709
2292,-0.11859
2293,-0.35262
2294,1.7331
2295,-0.6451
2296,1.5808
2297,0.82118
2298,-0.11517
2299,-2.2241
2300,0.30533
2301,0.38726
2302,1.0726
2303,-0.34475
2304,-0.21863
2305,0.66968
2306,0.59003
2307,0.32216
2308,2.2662
2309,0.76835
2310,-1.0422
2311,-1.056
2312,0.71186
2313,1.1165
2314,-0.10704
2315,-0.22608
2316,-0.92478
2317,0.29709
2318,0.49887
2319,-1.2699
2320,1.2109
2321,-0.23466
2322,-1.3476
2323,0.43335
2324,0.69998
2325,0.16559
2326,1.0866
2327,0.23662
2328,-0.39874
2329,0.65069
2330,0.43646
2331,-1.1488
2332,1.6866
2333,0.051411
2334,-0.82315
2335,0.1509
2336,0.72151
2337,0.61304
2338,1.1602
2339,1.5712
2340,-1.1774
2341,1.2727
2342,1.008
2343,1.1894
2344,0.52534
2345,0.48922
2346,-0.22664
2347,0.48741
2348,-0.13019
2349,-0.12353
2350,-0.1249
2351,0.89873
2352,0.90145
2353,0.29005
2354,-0.80141
2355,0.51694
2356,-0.40612
2357,0.05931
2358,0.83851
2359,-0.58998
2360,2.0107
2361,-0.28747
2362,-0.60091
2363,2.2469
2364,0.80025
2365,-0.98918
2366,0.33834
2367,-0.50349
2368,0.31735
2369,-0.96327
2370,0.41822
2371,0.79911
2372,-0.37048
2373,0.83541
2374,0.95544
2375,0.38227
2376,0.75236
2377,-0.0026349
2378,1.2047
2379,-0.22774
2380,0.25974
2381,0.44168
2382,0.50907
2383,-0.17221
2384,2.0808
2385,0.28625
2386,-0.70229
2387,1.758
2388,-1.855
2389,0.071414
2390,0.16235
2391,-0.7399
2392,0.37322
2393,-1.3303
2394,0.048201
2395,1.7373
2396,0.0030372
2397,0.94626
2398,1.5438
2399,0.36941
2400,0.44766
2401,0.56193
2402,-0.082282
2403,0.52478
2404,0.6368
2405,0.36488
2406,0.51876
2407,1.5044
2408,0.51595
2409,-0.5853
2410,-0.098018
2411,0.69531
2412,0.43243
2413,0.34858
2414,0.41232
2415,0.25843
2416,0.30244
2417,-0.42483
2418,0.86735
2419,0.71863
2420,0.39275
2421,0.77674
2422,0.56495
2423,0.59807
2424,-0.24725
2425,1.394
2426,0.70974
2427,0.63986
2428,1.2149
2429,0.9613
2430,0.66278
2431,0.38785
2432,0.62407
2433,1.0172
2434,1.1709
2435,0.53872
2436,0.0528
2437,-0.52692
2438,-1.0381
2439,0.068909
2440,0.26567
2441,-0.56426
2442,-0.48527
2443,0.87265
2444,0.020559
2445,-1.046
2446,-0.82161
2447,0.43585
2448,-0.5711
2449,-0.027396
2450,0.16261
2451,0.82226
2452,2.1718
2453,0.49676
2454,0.19303
2455,0.88178
2456,-0.13059
2457,-0.076485
2458,1.3964
2459,0.21509
2460,0.66383
2461,0.068337
2462,0.41897
2463,0.01671
2464,0.21245
2465,1.6828
2466,-0.14453
2467,1.3964
2468,0.94478
2469,0.67895
2470,0.55544
2471,1.0914
2472,-2.6754
2473,0.58845
2474,0.43905
2475,0.89587
2476,0.71503
2477,1.0613
2478,0.7318
2479,2.3833
2480,0.7169
2481,1.1695
2482,-0.78986
2483,-0.96327
2484,1.6183
2485,0.80364
2486,1.1992
2487,-2.8536
2488,0.2043
2489,1.0262
2490,0.52175
2491,0.25014
2492,1.0066
2493,0.25813
2494,-0.21722
2495,-1.6711
2496,-0.28642
2497,-0.39872
2498,0.38627
2499,0.97081
2500,0.6702
2501,0.18561
2502,-0.22411
2503,-5.4612
2504,0.2573
2505,-0.78582
2506,1.8915
2507,-0.068733
2508,0.64967
2509,1.0337
2510,0.69441
2511,0.45376
2512,0.30211
2513,0.056974
2514,0.8536
2515,1.0931
2516,-0.78518
2517,1.1952
2518,0.69947
2519,0.25596
2520,-2.7321
2521,0.64606
2522,-0.13367
2523,0.90326
2524,1.322
2525,0.36983
2526,0.48614
2527,0.9723
2528,-0.22738
2529,0.012293
2530,0.40827
2531,-0.21326
2532,-0.89511
2533,-0.66711
2534,0.46989
2535,0.63627
2536,0.61493
2537,0.36617
2538,0.72567
2539,0.70857
2540,0.11721
2541,-0.74748
2542,1.5492
2543,-0.40156
2544,0.90011
2545,0.76235
2546,0.65119
2547,1.1476
2548,-0.56777
2549,-0.46315
2550,1.4852
2551,-1.1177
2552,-0.54118
2553,0.20086
2554,1.8425
2555,1.2709
2556,-0.59477
2557,1.0712
2558,0.29734
2559,0.14379
2560,-0.22662
2561,-0.34544
2562,1.1133
2563,-0.2466
2564,0.39088
2565,0.82872
2566,0.79404
2567,0.47715
2568,0.28205
2569,0.74277
2570,0.32198
2571,0.67145
2572,-2.433
2573,1.0091
2574,1.2043
2575,0.63789
2576,1.3424
2577,0.87937
2578,0.5647
2579,-0.16057
2580,1.9799
2581,0.4197
2582,-0.5421
2583,0.936
2584,0.45732
2585,0.27606
2586,-0.017909
2587,1.3339
2588,1.0903
2589,-1.4539
2590,0.91935
2591,0.36868
2592,0.17298
2593,0.70836
2594,-0.21095
2595,-2.4345
2596,2.409
2597,0.34028
2598,0.40133
2599,0.43249
2600,1.0537
2601,0.21757
2602,0.98185
2603,0.27733
2604,-0.62747
2605,-1.588
2606,-0.27731
2607,0.43636
2608,1.0354
2609,-0.3535
2610,-1.4824
2611,0.27428
2612,0.92243
2613,-1.8552
2614,0.42835
2615,1.2257
2616,1.1716
2617,0.23845
2618,0.50833
2619,0.0091522
2620,-0.57145
2621,-2.5083
2622,1.3497
2623,-1.0266
2624,-0.4334
2625,-0.1664
2626,-0.31205
2627,0.41311
2628,0.46759
2629,0.50177
2630,1.123
2631,-1.4098
2632,0.64825
2633,0.50207
2634,-0.015051
2635,1.2012
2636,0.63434
2637,-0.13794
2638,0.81157
2639,0.76278
2640,1.0435
2641,0.70139
2642,-0.01656
2643,0.28176
2644,0.42506
2645,-1.3054
2646,-1.1531
2647,0.1706
2648,-0.32942
2649,-0.054954
2650,0.27812
2651,-1.0162
2652,0.42448
2653,0.62982
2654,0.25407
2655,0.27243
2656,0.61903
2657,1.0268
2658,0.85331
2659,0.1418
2660,0.98369
2661,0.29503
2662,1.4962
2663,0.47213
2664,0.26427
2665,-2.9253
2666,0.35254
2667,0.90411
2668,-0.62136
2669,-1.9762
2670,-0.24257
2671,-2.1823
2672,0.86918
2673,-2.3127
2674,0.73438
2675,1.0596
2676,1.0991
2677,0.71055
2678,0.52018
2679,1.8837
2680,0.5261
2681,2.0077
2682,0.42265
2683,-0.90676
2684,0.58065
2685,0.8159
2686,0.42178
2687,0.10903
2688,0.0060757
2689,-0.95651
2690,0.23203
2691,1.326
2692,0.83082
2693,-1.8014
2694,0.031781
2695,1.1606
2696,-0.12729
2697,-2.4065
2698,0.44426
2699,0.33439
2700,-0.90004
2701,0.33463
2702,0.88061
2703,0.4929
2704,0.3128
2705,-0.91518
2706,-0.28613
2707,0.68971
2708,1.2237
2709,0.47123
2710,0.8612
2711,-1.0608
2712,-1.1728
2713,1.0751
2714,0.38067
2715,0.11683
2716,-0.067874
2717,0.072295
2718,0.44627
2719,1.6873
2720,1.3244
2721,0.60749
2722,-0.60614
2723,0.79222
2724,-0.20114
2725,0.04061
2726,-0.91226
2727,-1.8152
2728,1.0457
2729,1.3108
2730,0.41333
2731,0.25444
2732,1.0033
2733,1.2641
2734,0.020707
2735,0.56276
2736,0.92002
2737,0.32393
2738,-0.43016
2739,0.54179
2740,0.44617
2741,-0.54493
2742,-0.2294
2743,1.0722
2744,1.2616
2745,-0.213
2746,0.19179
2747,0.16628
2748,0.81781
2749,0.46436
2750,0.95254
2751,-1.246
2752,0.47765
2753,-0.75506
2754,0.089171
2755,-0.056315
2756,1.3225
2757,0.54697
2758,-0.41703
2759,-0.56246
2760,0.44439
2761,0.7046
2762,0.42517
2763,0.53582
2764,0.46492
2765,0.33544
2766,1.1014
2767,0.2108
2768,-0.27855
2769,0.4249
2770,0.80619
2771,-1.2569
2772,0.56606
2773,0.039028
2774,-0.99958
2775,0.16969
2776,0.34018
2777,2.1924
2778,1.4307
2779,0.89055
2780,0.95237
2781,-0.092859
2782,0.11559
2783,0.28541
2784,-0.79692
2785,-0.65774
2786,0.19745
2787,0.32113
2788,0.64465
2789,1.8119
2790,-0.91254
2791,-0.63565
2792,1.0092
2793,0.0024123
2794,0.41888
2795,0.88572
2796,0.35943
2797,-0.28156
2798,0.66339
2799,0.29447
2800,0.60703
2801,0.16306
2802,-1.318
2803,0.18056
2804,0.20108
2805,0.75838
2806,-3.1193
2807,-2.1532
2808,-0.094824
2809,0.55774
2810,2.3639
2811,0.86556
2812,0.12849
2813,0.68893
2814,-0.77516
2815,-0.30168
2816,-0.80451
2817,0.4164
2818,-0.56939
2819,0.60267
2820,1.0433
2821,1.0249
2822,0.21988
2823,0.65795
2824,1.2665
2825,1.6623
2826,-0.70144
2827,-0.93045
2828,0.95401
2829,-0.58716
2830,0.38865
2831,0.031174
2832,0.2521
2833,-0.40879
2834,0.66137
2835,0.69518
2836,0.1199
2837,-0.59489
2838,-0.32487
2839,0.87263
2840,0.71041
2841,-0.89195
2842,-0.93778
2843,-2.1492
2844,0.7417
2845,-1.1105
2846,0.77212
2847,-0.1329
2848,-0.57013
2849,-0.5672
2850,1.1567
2851,-0.3263
2852,-0.27048
2853,0.22899
2854,1.1372
2855,0.45414
2856,0.91451
2857,0.46074
2858,-0.5161
2859,0.68035
2860,-0.065087
2861,1.0815
2862,-2.0791
2863,0.4886
2864,0.28481
2865,-0.17197
2866,0.07744
2867,0.94326
2868,-0.23308
2869,0.37828
2870,0.42815
2871,-0.30012
2872,0.96092
2873,1.1382
2874,0.77376
2875,-0.27272
2876,-0.13732
2877,1.2854
2878,0.04287
2879,0.74337
2880,1.1087
2881,1.2617
2882,1.1576
2883,-2.2766
2884,0.43905
2885,0.67842
2886,0.68231
2887,-1.8642
2888,1.1595
2889,0.17706
2890,0.57582
2891,0.55058
2892,0.96613
2893,1.4142
2894,0.28136
2895,-0.74234
2896,0.80142
2897,-0.89849
2898,1.3417
2899,-2.1621
2900,0.43286
2901,-1.3109
2902,0.39179
2903,0.33056
2904,0.035023
2905,0.60121
2906,0.75271
2907,0.80807
2908,0.24786
2909,0.15162
2910,0.90005
2911,0.42879
2912,0.62011
2913,1.3999
2914,0.85312
2915,-1.4693
2916,0.70477
2917,0.59123
2918,0.17609
2919,0.027564
2920,0.61945
2921,0.93743
2922,0.1357
2923,1.4473
2924,-0.71564
2925,1.7353
2926,0.13809
2927,-0.062589
2928,-0.2726
2929,0.81381
2930,0.66903
2931,0.6242
2932,0.74227
2933,-1.0027
2934,0.50384
2935,-0.32531
2936,-1.579
2937,0.64498
2938,-0.6356
2939,-0.66935
2940,1.8902
2941,0.39417
2942,0.087626
2943,1.648
2944,-0.99498
2945,0.5842
2946,2.3859
2947,-1.3289
2948,-0.15818
2949,2.0396
2950,0.75385
2951,0.20092
2952,-0.71261
2953,0.3424
2954,0.25837
2955,-0.48638
2956,1.3137
2957,1.2856
2958,0.68774
2959,0.79723
2960,0.27254
2961,1.1697
2962,1.1824
2963,0.30872
2964,0.69223
2965,1.1736
2966,2.3874
2967,-0.35935
2968,0.93572
2969,0.00052579
2970,1.4244
2971,0.041858
2972,0.39147
2973,-0.37958
2974,0.71391
2975,0.028526
2976,0.37531
2977,1.3478
2978,0.92417
2979,-3.3784
2980,-1.1907
2981,0.12371
2982,-0.65019
2983,0.1483
2984,0.52985
2985,0.22755
2986,0.10686
2987,0.35703
2988,0.40104
2989,-0.71849
2990,2.2834
2991,0.86566
2992,-0.35894
2993,1.0354
2994,0.85522
2995,0.09552
2996,0.44542
2997,0.0089715
2998,0.67945
2999,-3.2648
3000,1.4923
3001,0.70829
3002,-0.3184
3003,0.0043679
3004,0.35415
3005,0.76472
3006,-1.3707
3007,-1.2166
3008,-2.2259
3009,-0.66756
3010,-0.12797
3011,0.79975
3012,0.5564
3013,3.381
3014,0.81768
3015,0.027649
3016,0.018734
3017,0.31009
3018,0.25329
3019,-0.5288
3020,0.62466
3021,0.86596
3022,0.22518
3023,0.40535
3024,0.48601
3025,0.6339
3026,-3.0212
3027,1.4192
3028,-0.6549
3029,1.9224
3030,0.50434
3031,0.95777
3032,0.74805
3033,0.91356
3034,0.91501
3035,0.84265
3036,0.027427
3037,1.1446
3038,-0.47778
3039,-0.18521
3040,-1.7308
3041,-0.94817
3042,1.9511
3043,0.091555
3044,0.86525
3045,0.35686
3046,0.6316
3047,-0.24579
3048,-0.252
3049,1.5517
3050,-0.37147
3051,0.89739
3052,-0.22466
3053,0.67071
3054,0.43968
3055,0.40422
3056,-0.96776
3057,0.16334
3058,0.18417
3059,0.49627
3060,1.9574
3061,0.20605
3062,-1.3319
3063,0.5969
3064,0.9482
3065,-2.071
3066,1.237
3067,0.18871
3068,-0.46408
3069,0.96599
3070,1.2513
3071,0.56843
3072,0.78099
3073,-0.0089746
3074,0.16145
3075,0.78385
3076,2.0886
3077,-2.6066
3078,1.6633
3079,0.40883
3080,0.37827
3081,-1.2298
3082,1.405
3083,-0.12613
3084,-0.79712
3085,0.76822
3086,-0.1702
3087,0.61446
3088,0.59126
3089,-0.027721
3090,-3.4343
3091,0.34782
3092,-0.4186
3093,-0.31019
3094,0.52872
3095,0.90313
3096,-2.307
3097,1.6491
3098,-0.12297
3099,-0.54329
3100,1.2232
3101,-1.124
3102,0.82079
3103,1.7304
3104,-0.18275
3105,0.0062276
3106,1.2094
3107,-0.171
3108,0.14846
3109,-1.8215
3110,0.013329
3111,0.35476
3112,1.1314
3113,0.51422
3114,0.86305
3115,1.0355
3116,0.28438
3117,0.76167
3118,1.1865
3119,0.56004
3120,0.14878
3121,-1.5562
3122,-0.029945
3123,-0.27598
3124,0.19681
3125,0.15446
3126,0.75869
3127,0.82089
3128,2.9673
3129,0.9121
3130,0.086923
3131,0.036353
3132,0.88158
3133,-0.52877
3134,-0.66719
3135,-0.54571
3136,2.1313
3137,-0.04059
3138,-1.3567
3139,-1.4997
3140,0.4456
3141,1.4338
3142,0.96157
3143,1.7641
3144,-0.46737
3145,1.0356
3146,-0.38551
3147,-1.4686
3148,-0.055869
3149,-1.9601
3150,-0.25233
3151,0.8864
3152,0.55143
3153,-0.32547
3154,-0.089868
3155,0.66503
3156,1.6909
3157,0.23672
3158,0.62501
3159,0.24899
3160,-0.5185
3161,-0.073522
3162,-1.2027
3163,-1.061
3164,0.057345
3165,0.011258
3166,-1.2518
3167,0.19001
3168,-0.69196
3169,1.3575
3170,0.22355
3171,0.16114
3172,0.77659
3173,1.1652
3174,1.0669
3175,-0.30425
3176,0.6164
3177,-0.90914
3178,-0.33605
3179,0.50213
3180,0.70239
3181,1.0133
3182,-0.33589
3183,0.32114
3184,0.49852
3185,1.9649
3186,-0.028746
3187,1.3281
3188,-0.16954
3189,0.4799
3190,-0.2418
3191,0.4876
3192,1.607
3193,0.31133
3194,1.2053
3195,0.66246
3196,-0.020315
3197,-0.0056208
3198,-4.1562
3199,-0.031825
3200,1.1418
3201,0.86462
3202,0.4297
3203,1.5415
3204,1.0909
3205,-0.43189
3206,0.0049871
3207,0.56761
3208,0.59713
3209,0.60008
3210,-0.73948
3211,0.72302
3212,-0.81362
3213,-0.1223
3214,0.024281
3215,0.042353
3216,1.1175
3217,-0.34338
3218,-0.14284
3219,0.064356
3220,0.084804
3221,0.3778
3222,0.45104
3223,1.2097
3224,1.178
3225,-0.077401
3226,-0.7351
3227,0.043048
3228,0.10459
3229,0.21819
3230,-0.78002
3231,0.097018
3232,0.61995
3233,0.074792
3234,-0.19382
3235,-0.35791
3236,0.51735
3237,-0.77983
3238,-0.26623
3239,-0.1827
3240,-1.6187
3241,0.40086
3242,-0.36427
3243,-1.4593
3244,0.17598
3245,0.30792
3246,-1.0325
3247,1.3346
3248,0.34242
3249,0.14097
3250,0.10411
3251,0.58624
3252,1.31
3253,0.41117
3254,1.3139
3255,0.47257
3256,0.29876
3257,0.54474
3258,-1.3743
3259,0.97881
3260,1.4294
3261,-0.13155
3262,-0.12138
3263,1.072
3264,0.41528
3265,-0.23794
3266,0.59894
3267,-1.3526
3268,-0.058984
3269,0.14505
3270,-0.33839
3271,2.1575
3272,-0.35551
3273,0.5889
3274,-0.17485
3275,0.095886
3276,-0.63774
3277,1.2225
3278,0.25711
3279,1.2704
3280,0.6077
3281,1.3604
3282,0.5379
3283,0.2942
3284,-0.014776
3285,0.25235
3286,0.61787
3287,0.42303
3288,0.67764
3289,-0.9604
3290,0.65407
3291,-1.0301
3292,-0.093582
3293,1.0796
3294,0.35807
3295,1.3547
3296,0.26088
3297,-0.69188
3298,0.21851
3299,0.47446
3300,0.30513
3301,0.040148
3302,0.7718
3303,0.68022
3304,-0.65138
3305,0.64931
3306,0.81046
3307,-0.12174
3308,1.6923
3309,0.65659
3310,1.5254
3311,0.22539
3312,0.18144
3313,0.60168
3314,-0.45163
3315,0.11451
3316,0.5257
3317,0.42721
3318,0.4065
3319,1.3741
3320,-2.2928
3321,0.74755
3322,-1.188
3323,0.28998
3324,1.0686
3325,-0.049033
3326,-1.5687
3327,-1.0561
3328,-0.054858
3329,0.47851
3330,1.0385
3331,0.56958
3332,-0.012234
3333,0.54138
3334,0.5464
3335,0.25997
3336,-1.0577
3337,1.715
3338,-0.37076
3339,0.23763
3340,-0.17629
3341,0.35429
3342,-1.0514
3343,0.22602
3344,0.0047152
3345,0.036811
3346,1.1592
3347,-0.53236
3348,-1.6132
3349,1.3671
3350,0.025036
3351,0.1638
3352,0.28584
3353,-0.025141
3354,0.98029
3355,-0.37673
3356,-0.21786
3357,0.90588
3358,0.70954
3359,0.89002
3360,0.049672
3361,-0.76146
3362,0.48767
3363,1.201
3364,0.51197
3365,-0.060435
3366,1.6594
3367,0.0024821
3368,0.67636
3369,0.38839
3370,1.5267
3371,0.029959
3372,1.3396
3373,0.16237
3374,-0.30771
3375,-0.14836
3376,0.8954
3377,-0.34684
3378,0.11679
3379,1.3672
3380,1.155
3381,-0.20184
3382,-0.93421
3383,-2.2949
3384,0.1602
3385,1.1099
3386,0.69574
3387,0.077512
3388,0.63775
3389,-0.017359
3390,0.39382
3391,-0.8157
3392,-1.1308
3393,0.28215
3394,0.77599
3395,0.16405
3396,-0.61477
3397,0.42859
3398,0.71166
3399,-0.28237
3400,-0.74145
3401,0.7241
3402,-1.7806
3403,0.11758
3404,1.1359
3405,-0.21844
3406,1.1318
3407,0.17386
3408,0.048915
3409,0.56844
3410,-0.17849
3411,0.25474
3412,0.45856
3413,0.50205
3414,0.50457
3415,0.99817
3416,1.2414
3417,-0.11104
3418,0.55299
3419,0.31427
3420,0.62331
3421,0.9321
3422,0.014717
3423,0.14747
3424,0.53015
3425,0.61886
3426,0.32555
3427,0.35689
3428,0.14225
3429,0.063265
3430,-0.80038
3431,0.93196
3432,0.35239
3433,-0.020048
3434,-1.6442
3435,0.91204
3436,1.2272
3437,0.45424
3438,-0.84053
3439,1.0332
3440,0.2665
3441,0.49725
3442,0.86995
3443,-0.10293
3444,0.58391
3445,0.072133
3446,0.34008
3447,-0.048906
3448,0.66052
3449,0.68393
3450,0.0080262
3451,1.1486
3452,0.63563
3453,-0.59031
3454,-0.37163
3455,0.38299
3456,-0.47238
3457,1.1435
3458,0.44426
3459,1.1668
3460,-0.503
3461,0.5078
3462,-1.0605
3463,0.6179
3464,0.45638
3465,0.3928
3466,0.32986
3467,0.99725
3468,0.70158
3469,-0.30023
3470,0.72537
3471,0.34695
3472,0.62903
3473,0.20463
3474,0.23057
3475,0.49586
3476,1.8002
3477,1.5578
3478,-0.0061227
3479,-0.10939
3480,0.57028
3481,1.0821
3482,0.87893
3483,0.0045913
3484,0.47867
3485,0.55551
3486,1.4135
3487,1.1415
3488,0.43401
3489,0.52101
